# Segments csv created Sun Mar  5 10:54:31 2017,,
# num_ytids=22160, num_segs=22160, num_unique_labels=527
YTID,start_seconds,end_seconds
n6MFK4Lyc04,120,130
n6QjjfstlUI,280,290
n6qb1iEF-Oc,240,250
n87PCgYm6mE,270,280
n8_v_iLmrcE,40,50
n8auNvZoX3U,10,20
n9FC6LnHT7A,270,280
n9bU3ZPCOp0,70,80
n9hp1D7WulI,0,10
nA-Xkv5pIEo,280,290
nAPqc1qJDEU,30,40
nB2Lf5TTmBs,30,40
nBEhMySwyTw,90,100
nBEz-wfq8Ew,0,10
nBXgicwikvs,230,240
nBiHncFD0dM,430,440
nCHBQxWQWlk,350,360
nCPTRcZb4Bk,450,460
nCREOM7DmY8,450,460
nD1rj9eSSm4,200,210
nDMH6C6XLlw,0,10
nDTXpjXKeGs,21,31
nDUrjUgjADE,30,40
nD_HctFk3Hc,570,580
nDfjIxcNlKw,130,140
nDjfeUwA380,130,140
nE77lQzPBpA,0,10
nEgaxoH97kI,30,40
nErs1N5a7dY,10,20
nEuJJd7nLrY,60,70
nF2qiya1Ul4,160,170
nFA1TD9ySXU,0,10
nFCrFcPdu7o,30,40
nFMJ84wyVi0,560,570
nFMtlnKFVKQ,310,320
nFdmth2N8Bo,40,50
nFgbmyjm2T0,30,40
nFkXTMHcjMU,14,24
nFkmTa4oY84,240,250
nFoktpUVeVw,200,210
nG5_2IMbBo0,110,120
nG85YFR3o6U,50,60
nGEprNOnCAc,160,170
nGJYXEsE3tk,20,30
nGVNmZdFKLw,73,83
nGa9YKv6SCw,470,480
nGaGQxiL1W4,60,70
nGmhfmCVnnc,30,40
nGnuJJloAPM,430,440
nH0MNGgnj-o,19,29
nH7Df4PgSLM,490,500
nHGis4rLffU,270,280
nHnoxtfF5_4,0,5
nHsPhNQzMsI,10,20
nIHcAyP3ReQ,270,280
nITNA5-2Dc8,380,390
nIfIAgkB-MI,30,40
nItnCNYFwec,10,20
nJ3tuDmcdTs,30,40
nJ5VaxlKdQE,50,60
nJ8M89nmQLk,140,150
nJGESRc3XfY,60,70
nJKkJuff4cc,30,40
nJaezskegdc,20,30
nJcdI1CyoBI,40,50
nJnzdZ-KBGs,100,110
nL-4SFTB810,170,180
nL4zx0-mi14,30,40
nLEv1Ww9dEo,30,40
nLT46BqE-OI,340,350
nM0ocSIvM70,430,440
nM2ZcgMqhQc,30,40
nMFzsQ3sACs,60,70
nMfJgnHZ0zc,90,100
nNCIu4zbTuU,20,30
nNSPgjtWi60,20,30
nO5g5SWGYdA,30,40
nOAyMCewXEk,10,20
nOEozd3vdpM,450,460
nOKO5l3HuvM,120,130
nONXdP6T3pc,80,90
nPXSiWX2Z_4,40,50
nPgdoP5ouO8,100,110
nPwJjECLmEA,20,30
nQ_AMBCV0Ec,30,40
nQp7qqTQcF8,320,330
nQyRAHc7uhw,230,240
nQzHU2AR0ao,0,10
nR-TX29HtDA,70,80
nR6vw_k44lg,30,40
nRir6ObdoW4,180,190
nRqLp_ECINQ,30,40
nRy0W3jpk7Q,30,40
nRzegL8_k7U,0,10
nSIskMwIBKg,0,10
nSJk6rLC_T4,0,10
nSLxQLYYoNE,40,50
nSNAWKJ3dxc,440,450
nSuNve1KFyg,170,180
nT1YAP4Vy9s,90,100
nT2P0o562oU,0,10
nTKlaSJLHjE,30,40
nTgne6YEm6o,480,490
nTt66N7k4Kk,30,40
nU9FzYOWNJE,0,10
nUVkuituI7M,10,20
nUqq3DhEeZQ,10,20
nUzYBgPZ3nQ,30,40
nV3_rChA6RM,10,20
nV5jWS1IIM0,240,250
nVDRju1OOUY,70,80
nVSDv46ARvY,70,80
nW6Naj6eeI4,30,40
nWBLuRyGgFk,30,40
nWhh5mJP-x0,13,23
nWznP9IlpVo,30,40
nX7VVVNcGac,30,40
nXTTbjx_X-8,30,40
nXYqylS1zpY,70,80
nXfqAzdu8IY,30,40
nY4tpb8O_Rg,430,440
nYJe8FhF8b4,30,40
nYKBTjSNMv8,30,40
nYO8n62Piys,70,80
nYq3lqS29Z4,10,20
nYt3xyiIl-E,22,32
nZ5YXe8yZwI,30,40
nZFu4WDhzSI,0,7
nZGcya5tpb4,30,40
nZIY8BKixjc,0,9
nZLHxu02hhw,3,13
nZOgoVEud_w,150,160
nZQZ7CpXqAU,30,40
n_2iNMmiYco,150,160
n_BvCE9mgLo,50,60
n_REM0fSVrA,30,40
n_boIyhZqWc,30,40
na2sq-zkPmU,480,490
naVuPZcDEvs,26,36
nagRgYmxhx8,220,230
nagzRHY8eyA,0,7
naiL18fGeEg,240,250
nanSkb7UNmU,20,30
nb-qnjlexk4,200,210
nbB8C-lGSKQ,260,270
nbb8vmfjHJs,220,230
nbcn1howU9U,50,60
ncEthcdxCUg,30,40
ncMDKMEFhnM,30,40
ncWnugwHz_A,30,40
nck7Z9MtNIU,60,70
ncmbVqH7rKE,300,310
ncpGXOMD4G0,170,180
nd4wZwPTf5o,0,10
nd78y2xIUuk,30,40
ndayTknUH9o,380,390
ne4IMxs-hMk,40,50
neLgGXf0XJ4,20,30
nerVxm26Yng,230,240
nev-ZegNv44,0,10
nfGDe975SrY,10,20
nfJcLEnUaX8,330,340
nfdEAfLG7qQ,10,20
nfhsxetUM5Q,210,220
nfzDCyOzGmE,10,20
ng2I7GnYkRA,220,230
ng9Dpk4qiP4,30,40
ngM-NCk7zAo,120,130
ngqJmUB1vsc,530,540
nguwFJDsq4M,50,60
nh0W3YG3SGY,40,50
nhAismtQmkY,30,40
nhTYKp8lDcc,0,10
nhoLUwa7wZY,90,100
nhoXQ5DDcbA,30,40
niIEfj_Ger8,120,130
niJg7Q1XLyU,50,60
niLfMd4-7K4,10,20
niRsK2moX7M,30,40
nieNjGjjK_I,260,270
nix2u7ZyLtA,16,26
nj--ew0urEA,20,30
nj1YMI_9kNQ,290,300
nj26o5LxaAg,50,60
njCHChY6P9Y,90,100
njE_C33Qj0o,410,420
njTjykvEXzk,200,210
njXNuSGZnz4,0,10
njYHHWpgIaE,490,500
njoiQ9dZ-r4,60,70
njybD3PNrlc,110,120
njz6QG61ER0,0,10
nkNmUYUjzUI,40,50
nkSRzaqpOCQ,20,30
nkW1hLX1s2M,15,25
nkwIn8eyPmA,150,160
nkxjWOM2ryw,80,90
nl1UgSOjhVU,80,90
nlFXRRsM-UE,30,40
nlS05E29D88,120,130
nlWXsfjHeA8,120,130
nl_1JR6WasE,120,130
nlbEKAt5zhY,330,340
nm5wP76Hrqo,30,40
nmnGSjIZocU,460,470
nmpM3wpcHD4,120,130
nn2TnOGCHDI,20,30
nn2j42_pUmg,130,140
nn7GU-5f5Ak,50,60
nn9iLR99iAM,30,40
nnKaZpKrcWY,30,40
nnc6m1pBJ4c,0,10
noLrCDzAp5M,150,160
noYeBRk2XE8,90,100
noeSjikTYuQ,100,110
noloT04ZzYY,30,40
noxJAKbY_J8,120,130
noy0lhzzwOQ,30,40
npZ20rZkrLU,50,60
npbVUyx-TNg,30,40
nq3vCSHR5hQ,30,40
nqcVA89BD6I,30,40
nqmGwbxUzlk,70,80
nqxLbLdoOkc,0,10
nr4zrWT3uqc,190,200
nr9oLIsbDyQ,10,20
nrSSxlu4ns8,30,40
nrSXm2jPiAg,30,40
nrY_gduU6mk,30,40
nrj2zTr7U0o,30,40
nrpzRwSx03k,27,37
nrvfnzD3ciA,30,40
nrw3rjiWAbo,190,200
nsVBasT389w,30,40
nsc2n5QHnEM,6,16
nsssMnabc0s,20,30
nsxaoH9DjDo,90,100
ntCr4ixlFx0,0,10
nte9V6tkTIw,9,19
ntpg9NxWUmQ,320,330
ntulS0PSBZE,100,110
ntzB1zCeVXY,20,30
nuKhVXEVqW8,0,10
nu_Bl8Pz6PE,50,60
nurF0VhxtTo,20,30
nuuPI2hyt6M,30,40
nuuykD2akvI,28,38
nuyrbrzYmJg,30,40
nv0TV4MOvxE,470,480
nv0fUg5Y0I0,30,40
nv1hWkBbG0g,90,100
nvMEYiJKPQw,320,330
nvPYCEyKgCU,26,36
nvRd4xgEWbw,30,40
nvbFwj__frg,30,40
nvdvywT7cZM,30,40
nvhHpW3zPxU,30,40
nvoGwmKh6NI,30,40
nvrMO6TDu2g,110,120
nwDTH1ggAzM,320,330
nwMHPaDYg4I,10,20
nwZC-m2SrUc,30,40
nwbRz1UP4MI,40,50
nwme-nOaYrE,30,40
nxPSJZT5qYU,30,40
nxY70AIQ760,20,30
nyIJM8r8w8M,580,590
nyLpME6YH20,190,200
nyR4ONkiUaU,30,40
nyciBuaIZxs,310,320
nyf0IUg4jHE,420,430
nyo33XJBwxA,3,13
nyoCE83Lg-c,530,540
nzXsbRlYTKw,440,450
nzaOwQkZPCM,30,40
nzdlPYd8XUs,200,210
nzs-k5tz2Cc,30,40
o-8WoOD35q0,50,60
o-DsniUGuU4,0,10
o-aE6HzmgtI,10,20
o-u-vWhdLpI,50,60
o-uOzHZRdYM,170,180
o0-zzs1GDc4,50,60
o08cGjueDXM,200,210
o08dCnpSiAU,310,320
o1E579RL33w,30,40
o1VcKCsOATA,30,40
o249SLvNXfA,0,3
o274yH7D0Og,10,20
o28FYkti1eQ,10,20
o2bqT0ZTz7E,70,80
o2z2Q4oF4Co,50,60
o3DFjne7mNA,30,40
o3OV3Ohbeh4,30,40
o3WBYfLPNyo,420,430
o3o4dFIoIX4,30,40
o3uyAx-rY2c,110,120
o4DCUrhSr9U,4,14
o4OMrBqHTRc,140,150
o4eDxGJISqM,30,40
o4nz8EPXw8E,30,40
o4qAUSq_bg8,40,50
o5FgJkRDaxc,590,600
o5U1bnN0kz8,30,40
o6Du9mCBrW0,280,290
o6JRAX5HKgQ,0,10
o6N87m5ETxo,180,190
o6TUQSPSTYU,30,40
o6Tq9lERFEg,80,90
o6nfEa2ooyY,350,360
o6w_1WIkl6E,270,280
o76baydsjDU,20,30
o7KvzCoet0g,130,140
o7QQOJvK2oM,140,150
o7jBSQRJzuQ,30,40
o7z2je-BVvI,370,380
o81ZpnAQT9Y,460,470
o8Ods-YRJgs,30,40
o8Q0i9VzQZA,110,120
o8ak7bUSJMc,30,40
o8gUvhE-0kA,30,40
o9GrSNyMeTU,0,10
o9ReDAzxHvE,30,40
o9VAwBqj0HA,556,566
o9nKX542J9c,150,160
oAI8RlcZXFw,200,210
oAJBkWteljc,270,280
oANVd7GWDbA,0,10
oAOSERlT_Dg,30,40
oARFeTnImOg,20,30
oAkJH4DVGfE,110,120
oB-4AonWkg8,240,250
oBBTqXQFTiA,80,90
oBLLs2UcJbQ,100,110
oBg2Df1wiqk,0,10
oBwt8T8P8Zs,380,390
oBzfJ4Hmzi8,0,10
oC0e8GXYy_4,10,20
oCeT-oVsDfM,10,20
oD13zrv7sq4,60,70
oD6sKnchJfQ,30,40
oDPtAyu4HTY,23,33
oDQb7qZsz6o,400,410
oDWcr4Wn3A0,90,100
oDYXwNSk_8k,30,40
oE0PiIDMbL4,6,16
oEIxbX9NbEc,20,30
oEJ5bh-OIuU,20,30
oEK9_B4UpWw,50,60
oEKOUFchPnM,120,130
oFNENHGF5uk,30,40
oFyhlXb7uCE,10,20
oG4GWEHsQbI,50,60
oG4mpipk2jI,0,10
oGGQaSTJ6Fw,270,280
oGT3waf-11Q,10,20
oGZ6IuIjYe4,30,40
oGc-W3DWpDU,90,100
oGhSYorabhM,140,150
oGm7oejivn0,30,40
oGn01urjd1k,90,100
oGpwBgexxyU,120,130
oGtgsC4-1qo,470,480
oHLeUJeDL1A,30,40
oHhy4demgTc,8,18
oI00pniRwgk,20,30
oI75hpDjXUE,300,310
oICW-zsmEfM,110,120
oIQqhb6BmMo,60,70
oIu1-72QFHk,240,250
oJ2jcO9TZWg,160,170
oJ9rQPvhUNQ,30,40
oJC32UsYFLg,60,70
oJSaOFfZ7ow,120,130
oJSnwGKzxbE,30,40
oJVrr2N0EHI,260,270
oJdHPfpE27k,140,150
oKNKH_95QaE,0,3
oKQ81e_wp1s,90,100
oKab6-syQD4,240,250
oKloGAjT7qs,90,100
oL4bNCYL9-o,110,120
oLNdb9izBAw,30,40
oLbYK5uBw0Q,130,140
oLtk5XuasN8,220,230
oMAE_ca9ajE,30,40
oMZcsGUi8ZE,0,10
oMgSuyPBINs,30,40
oMgVmFzBrus,30,40
oMguKdgPGvU,9,19
oN1rNCe_qIg,200,210
oN9_GYDkNcM,60,70
oNAcYAyB-1s,80,90
oNAvGO6p4Mc,220,230
oNggxSyyyq8,70,80
oNqBsQiNoAU,40,50
oNryELagQUM,20,30
oNw926GQbWA,130,140
oOI1uaTOnnM,450,460
oOSD6PZfmjI,30,40
oOa0bQISM9k,0,7
oOpLBhemBmk,10,20
oPiyXhxRGe4,50,60
oQ2XdN7HGL4,120,130
oQRdTZ3J78k,0,10
oQVHn1zipC8,10,20
oQ_qXT08Q5M,190,200
oQckz5isMzE,350,360
oQm0ck6H2eE,130,140
oQovYZ4RnbY,30,40
oQs4NFBTxd8,50,60
oRdP9-EW-nM,30,40
oRj8jNaNj7o,0,10
oRwoG6-jeqE,30,40
oS8kziiAWTk,40,50
oS9d51NeUWU,570,580
oSDZZHN77PI,80,90
oSVSkr8P5E8,30,40
oSbyAbS6e2c,30,40
oT3cQK8ySyM,0,10
oTDO1dnAoZU,70,80
oTEXk4wk37k,460,470
oTJRivZTMLs,410,420
oTNVYD3UzFs,30,40
oTNq65oNLPA,20,30
oTS4jW77rTQ,50,60
oTzTZqDOIt0,80,90
oUk-fAw3c5M,220,230
oUmRveVMjRs,0,10
oUp-acoLyvU,30,40
oVtRjiLVf-I,0,10
oVyvglHg-Ss,0,10
oW7RaV91N8Q,540,550
oWDOOFujd6k,0,10
oWV6H5WAI-U,100,110
oX-liLQ8bkY,30,40
oXA4wK6JLTk,300,310
oXLI57UoXeM,30,40
oXNQ17EMNVA,0,10
oXXBD36kwuc,460,470
oX_mbAdm7Ws,70,80
oY8jMhTw-wU,380,390
oYYFCexBZCU,30,40
oYk0I5lY9Tg,30,40
oYlN1Ve65yc,160,170
oYrRahbeDys,40,50
oYrnNi0n-hk,30,40
oZAgHL9zpGM,20,30
oZF73R89bk0,140,150
oZjG9l_vvOo,30,40
oZpq9icGBl4,400,410
oZqjwD1J4Vk,280,290
o_LqYMdKTHM,20,30
o_l_eCscjSw,110,120
oa1QRoiiT0E,20,30
oaRtcfTazFE,0,10
oaWaa5MDLiE,110,120
oad746hCK1Q,30,40
ob8GlVyVSXc,0,10
obGk74Znhbw,110,120
obVRHsMY6Yo,30,40
obcIYEMbnIs,100,110
oboKwqHWRfk,120,130
ocCIB2bPq_Y,30,40
ocOYpa4na5k,7,17
ockKCoOKfmY,490,500
od5i0WACtIM,30,40
od7-KBOwqAA,190,200
od7agrd4aVA,180,190
odO9Grsxx5w,0,10
odl1N1okDJ0,420,430
odlZvYN20tc,220,230
odvyhJNVtRY,30,40
oeSyAOMx0ho,150,160
oeWkKfiPQNo,200,210
oekK5PiNgSg,80,90
ofESdVdX-fY,10,20
ofHhfDm-zBQ,20,30
ofXzCNUYFtc,0,10
ofhH8SvSQMI,120,130
ofnKFDQl_uw,400,410
ofpS65p32qQ,580,590
og07vW7R5PI,30,40
ogG7bajuV7s,200,210
ogHTHIYZq80,30,40
ogOTksL2Vas,420,430
ogc8SiYPYyU,160,170
oh08bbDVFZM,80,90
oh0EWEvJI90,30,40
ohCVx7uRmz8,50,60
ohIQPsbEQQM,60,70
ohMaT4TqX7c,10,20
ohO-4OiUlHk,320,330
ohZYDZmo7hQ,150,160
ohahrLmMyV4,130,140
ohguBQZYdik,0,10
ohikUtjUN7c,170,180
ohpWTvrGycU,90,100
oiHh2-6jmnU,20,30
oiV19b4WD3c,30,40
oiX9Q3Lm4jg,30,40
oiZkgsZcQmY,90,100
oirLAT3RCF0,30,40
oj069nMDPLQ,330,340
ojDjuCqBzUQ,30,40
ojdqgnmcgYM,80,90
ojgJBPjlFXk,170,180
ojvtp3aHKdc,3,13
ojwVhlh-P1U,240,250
ok-xBfOhmrk,70,80
okLhe_sD0cg,220,230
okQ6dLB1kdk,30,40
okSCBgNJ-Yg,150,160
okXKlLF2lh0,230,240
okpTQM-Ft7A,70,80
olEp35ZSSH4,20,30
omAz2-Yg5eI,510,520
omLdskejMh0,30,40
omy5nTzGyQo,30,40
on18CWdmxn8,30,40
onBc-szcv6g,0,10
onRvtbNSv90,10,20
onjN--K8C80,140,150
onquKz5SYRs,60,70
oo-p6resEJ4,30,40
oogrnx-_LBA,10,20
opNsR1I09Zw,110,120
opWWNszPDuo,15,25
opXNUOAPTxA,320,330
opgEIQS6L4Y,30,40
opnG6qoVYzM,30,40
opu2tXoVNKU,130,140
opxEW8R5wN4,30,40
opxGmpKOiE4,350,360
oq4h6LGyDQ8,0,10
oqIOnHA16BM,100,110
or4JO4dp6F0,40,50
or4xjxo92Oo,30,40
orWcvuUszEA,150,160
orlpRanqgAc,160,170
osFCx4URNyk,0,10
osalG80fhbg,30,40
ospVD-a6FM8,0,10
osuGD0jxzD8,370,380
ot3nPo702pw,30,40
ot6SpwD1hzk,170,180
otVPTo72q4w,110,120
otxIneJxlsM,150,160
ou31_1I4q4o,60,70
ou3LJpAM4mk,80,90
ouVuF-y8bog,30,40
oufuexSMM-s,210,220
oujahEKIQv0,10,20
ounuqB2f91I,170,180
ousAf4RDemU,30,40
ouuunMSSsk8,230,240
ouzbZBZLdwc,70,80
ov0Fe829K7s,200,210
ovFSEHH_yJw,450,460
ovM6O5y2uBo,180,190
ovP1V_dqcKs,20,30
oviq9TqO4d8,210,220
ovomUNSo_uo,120,130
ovphOfrAYHg,20,30
ow12iGt8z5Q,0,10
ow2cNtqCNPw,10,20
ow4IXIbkGOk,100,110
owQ_CgX_MWA,250,260
owVG7UeSn08,30,40
owic-GeWQco,30,40
owqEzv23cVE,30,40
oxQyuDoFno0,30,40
oxVqCSgjrnY,230,240
oxhFIoExrMk,30,40
oxlcd9jsnLQ,50,60
oy2iqv6kNNw,240,250
oyAAhjGTNvQ,0,10
oyFVG1YeyIg,10,20
oyVNxOhE1WA,0,10
oyY8u4I6iAU,30,40
oyiz2ss4Z08,30,40
oynXCFZWxnI,30,40
oypg41SWGDc,90,100
oyuoIs62IPc,0,10
oz9ENig8OPU,30,40
ozUHk3S5xnc,0,10
ozVZFzX3rIE,370,380
ozeQfOdapIU,30,40
ozjs2d_xlSI,160,170
ozsxOhadA5k,10,20
oztK3ydVIuU,10,20
p-4XXpEpHEo,100,110
p-A4ZNdkmEs,6,16
p-E5jgrOJuc,30,40
p-G09RmXPOo,30,40
p-M4cpLUoDw,10,20
p-gyyg9N2JQ,70,80
p-prnRAq-dM,20,30
p-sRsHVhL4s,30,40
p09LWqgAlVI,110,120
p0EPxz2Wbqo,30,40
p0PhD14bZ7o,100,110
p0YtKLkJnug,30,40
p0oRrGDrQQw,180,190
p1-07VdP__Q,10,20
p1CtK4P7B-w,40,50
p1DNl8BF49U,30,40
p1EhaANeYCI,270,280
p1PxCuL3KGk,30,40
p1T-iAblitw,290,300
p1VgULGTPwU,190,200
p1lhMhGK_to,90,100
p1y4mRmBlpI,0,10
p1ylzMY9i-k,450,460
p28Q0tv8qkI,90,100
p2LHdT6aHL8,30,40
p2WqzQMJ0P0,0,9
p2jlCA2bTE4,540,550
p2lCxpxmHA4,0,10
p2sXdmex3xQ,60,70
p2xZiIoTd2A,40,50
p2yedR_jMTU,0,10
p36_9HwaVI0,30,40
p39iuYKqYdw,30,40
p3DLHNuCYhU,220,230
p3RIcNGuNPM,90,100
p3awpLME1Ms,160,170
p41gzO8pd4k,21,31
p4M4MV2IT88,30,40
p4T1pddBia0,20,30
p4Umoiyp7_o,3,13
p4YvlN6Qvzk,0,10
p4e5reGtKJA,30,40
p5-25z-BAs8,80,90
p58rBpPYYUs,200,210
p5GO3b-IdXU,160,170
p5qKt5zlYaA,21,31
p5rwsj6m8dg,60,70
p63sYVCLVUk,30,40
p6HxBGl_JEU,70,80
p6qP4VjBT6Y,0,10
p77GWW1GVho,70,80
p7ViHIrHVrU,0,10
p7VmMa6cpSo,100,110
p7hKXbUqKIA,80,90
p86PtMUr9Pg,430,440
p8JdHfqN4Sw,10,20
p8VRfaMkzY0,30,40
p8aWy-s-LK4,160,170
p8xxC2um9xQ,140,150
p98jwoj3-8Q,0,10
p9aWS1I0oqg,0,10
p9nbp0Oo1U0,80,90
pA-fHaY4hGM,0,10
pAPj03WLP_E,150,160
pAntqlinCbk,30,40
pB3Wtc8SPq8,60,70
pB421zmqfK8,30,40
pB6t7JK-9MI,520,530
pB8xsFy0Xd4,30,40
pBJEGjAivRs,20,30
pBOIODl8aJI,160,170
pBaq3_GDAJg,30,40
pBbg1Q5AxQM,0,10
pBpR17oDT8M,15,25
pCW5ab3SNcQ,0,10
pC_R_4iYp-M,30,40
pCa5HnVt8jw,40,50
pCbrZb_ajiw,240,250
pCecMtQGGEA,40,50
pD4AgkHStLU,190,200
pDA7MxFtoS0,180,190
pDH7G4gQrEk,50,60
pDV2NHXL2sQ,30,40
pDd274u1TDg,0,10
pDgWT99uaJ0,110,120
pDjA2AmuFKs,100,110
pDoCgld4xII,30,40
pDtvtjTT-KM,100,110
pDvSMCJzG90,270,280
pE4ckWU11NA,560,570
pELIBvAnbkY,170,180
pEnzIOeXAzI,150,160
pEwS6giexfg,20,30
pExh2tAcfOM,30,40
pF4T2iGCPBY,420,430
pFELfBxfUk8,30,40
pFuC-kZ0p80,280,290
pGBE0OX4JQg,0,10
pGaUuVZe0mQ,40,50
pGorwGZJN9A,60,70
pGp3A4_n6es,0,10
pHC25Ia8Dxo,80,90
pHE49SQRb5E,70,80
pHFHsubQVpg,50,60
pHgb_TU8XLg,30,40
pHj8U-3RHc4,30,40
pHvVTZbBRUc,80,90
pI0JTXfMvBA,30,40
pIQulLl44zs,30,40
pIpdn-w12ok,10,20
pItK0uhrxDw,220,230
pIwn0udLJXI,120,130
pJ0ccYZ2ouk,90,100
pJ1qQ9c3Niw,20,30
pJRAWkLM7UE,110,120
pJmTcxs4asA,10,20
pKBtb3zZhOE,80,90
pKbxVJDtDhI,190,200
pKxORtebqYU,110,120
pL71P2hVjMc,270,280
pLHl5Ea9Yco,140,150
pLUeLenrr24,30,40
pLg9DYeIHyE,30,40
pLhau0UNNoM,40,50
pLnHpv-W2Tc,230,240
pLqa0cqsICA,180,190
pLqasxGYWX8,30,40
pLqvYlIX9MU,190,200
pLzk8l6ujP8,50,60
pMDfOwaHg6A,53,63
pMdGwLkqk58,30,40
pNNjbJRrGao,0,10
pNTLvDgzQvM,10,20
pNcHu602EV8,10,20
pNhESKKiEDI,30,40
pNirIUlYwNU,30,40
pNrjoDwCnik,280,290
pNyC6871-7s,60,70
pO8bym7laSQ,30,40
pOB-9o-1d_k,130,140
pOPg5gfWwTs,30,40
pP--79vW59k,200,210
pP-C50PVSbk,50,60
pPOUg26EXiU,0,10
pPY9Hbfa7nU,90,100
pPoesGaXwMs,30,40
pPvckjbBAxY,30,40
pQ2mKL-yAPg,0,10
pQN9u3NB40U,10,20
pQVWpEKk6WM,30,40
pQWpa484HQM,40,50
pQfeR7F7Rg0,210,220
pQk4a5fJrBc,30,40
pQlhUKHVr4s,180,190
pQoNXEX16pk,90,100
pRR0NoGHjVk,50,60
pRRfogY7RJI,90,100
pRpN9uLiouI,100,110
pS1X6Au1EAU,270,280
pS63_yBnams,230,240
pSApKHByeeY,0,3
pSCT4poGx3E,540,550
pSDMiIUGS5Q,0,10
pSKQUtkea-k,240,250
pSMUjz4a6gw,30,40
pSYKIG_sPQA,170,180
pSc_V9Oi72Q,30,40
pSt8NwXyDlg,30,40
pTRYm_peqGA,20,30
pTZ8JBVBBBk,0,10
pTdNXlKX-EQ,10,20
pThJ6Ferm8E,20,30
pTzINk_nVHg,270,280
pU5pzZa25Y8,160,170
pUPvir8l8HA,20,30
pUS1FB_uiss,210,220
pUj8u3mO4Hs,240,250
pUwfxmg-1Tw,30,40
pV1eXruhe0A,350,360
pVfV09CDmus,0,10
pVh-biPY7A4,10,20
pVr8XfhoL7o,70,80
pVu_5OGlYEU,260,270
pVvpGpipheQ,90,100
pVwPoANEqgU,150,160
pVweRECRXxo,360,370
pW2LsDwvz5A,300,310
pW4DXRHftps,160,170
pWHkmo9Kn8g,120,130
pWLDPmZsMSQ,30,40
pWVG_ZBcpDc,75,85
pWcNRhKUYzk,100,110
pWsCThjSzJg,80,90
pX0s_TyOrtw,190,200
pX4tBIwhOqY,30,40
pXu2URmDAZo,30,40
pXz67syyse0,70,80
pYB_-aW3QmU,30,40
pYExP70_46M,70,80
pYJtF1I3PRs,15,25
pYaegEQ_wtI,190,200
pYj4RPPMJE4,210,220
pYq4moB0Qd4,50,60
pZD66AVzQRY,270,280
pZF-hff52ts,60,70
pZJkl3yfi10,420,430
pZKVYuLH05I,260,270
pZMcN1Kgd_Q,50,60
pZQls9pNmKI,180,190
pZTVjiyoirg,12,22
pZbmULWeQKM,30,40
pZc88RfF6Tg,360,370
pZebkKZrRXc,30,40
pZlGW5CCZaU,260,270
pZnRKnijI9E,20,30
p_-lKpxLK3g,30,40
p_f9eTjcNW4,460,470
p_gPhvqCLyw,10,20
p_m-yxNgb-Y,370,380
pa0HDoJpPZc,130,140
paBYh4Sgs64,140,150
paIkNAu-2C8,30,40
paXPFX6lGzM,40,50
paeNnR33i5Q,300,310
pahr2RA37ik,10,20
paxyOsXqDNo,190,200
pbDO1W3OFFM,70,80
pbKgvnn-tNg,30,40
pbLD2Ljn-is,30,40
pbMu_ZS5sMg,4,14
pbVYSktQ5jE,30,40
pbWV4YRRo8Q,30,40
pbeil77y4jI,60,70
pc-JUIGSZds,130,140
pcOPueObfWs,130,140
pcO_jATN1zc,10,20
pcRhhSdpbqg,30,40
pcWg-laPJac,30,40
pcYrTCGKyrU,30,40
pcbsRJ5xgNA,160,170
pd1CH9ukqEw,130,140
pdIAN6lMXSU,230,240
pdOskdFwRPg,40,50
pe78YyFACLA,90,100
peAe7ArKtd0,90,100
peLHVzYFh9w,30,40
peUezSShExQ,10,20
peqGE-BKFb4,530,540
pfJgbvGO2lA,359,369
pfPWhjv_Wb0,270,280
pfsF7y3fBgo,130,140
pgH6NIrbtwo,550,560
pgHi5d1Kf2c,30,40
pgLfSVznfm4,30,40
pgaOSSAA_uE,30,40
pgf7KIrlTYw,70,80
pgld0tzBfzA,30,40
pgs3jdFh498,0,10
pgyLx6eh7wE,30,40
ph-3xRmnuiY,10,20
phaWZZdk8js,170,180
phcb_32Cmbo,30,40
pi5IzVbCJhc,30,40
piDzQjuf9bY,80,90
pixzK9nQK_I,220,230
piyYJ2l_h8Q,30,40
pjGGww7hasI,30,40
pjIkHY0tlBk,160,170
pjMItdKZtgc,170,180
pjNGmUkc23c,170,180
pjT5RJwJAKg,290,300
pjbNLVQ_Iwk,10,20
pjibJEFb2H4,60,70
pjm2rNsIvps,10,20
pjs71n72xYM,30,40
pjunQedPkGY,30,40
pk0xBpBk0s0,390,400
pkRCVd5yCEM,10,20
pkVmxXTEzEo,30,40
pkqxZ9rNX_I,30,40
pkvhVWUd3EI,10,20
pl8_TgI7U-A,30,40
plbakcOhC4k,30,40
plcVnU8RZL4,30,40
plg4zC8OVjQ,180,190
pli4GNSAymM,50,60
pm0dLfGe3kQ,20,30
pmPYHx5uLOo,50,60
pn8ZT1F_fyI,10,20
pnIxXHhh4l4,120,130
pnh_C1w4yGc,250,260
pnpMGSuHlMg,170,180
po-tnKZAzdg,40,50
poWIbnS3Qlg,530,540
poxsF3-HeP0,30,40
poz8FFcAmNY,0,10
pp5hFm89fOM,260,270
pp9bmoQU4pA,550,560
ppAT0f2YCyM,240,250
ppCtPNVwU7I,20,30
ppSWMKKGZtM,70,80
pplu2J1bbmk,30,40
pppFfqhi05I,380,390
ppqjN66tvEw,150,160
pqIT5WDSb90,90,100
